time/fps,time/total_timesteps,rollout/ep_len_mean,time/time_elapsed,time/iterations,rollout/ep_rew_mean,train/std,train/learning_rate,train/entropy_loss,train/n_updates,train/clip_range,train/policy_gradient_loss,train/loss,train/explained_variance,train/value_loss,train/approx_kl,train/clip_fraction
450,352256,200,781,172,-202.0926907,0.443982035,0.0003,-0.608681186,1710,0.2,-0.000660153,12.63777542,0.994484008,14.84330524,0.00486306,0.095654297
450,354304,200,785,173,-200.4016796,0.444974542,0.0003,-0.607647602,1720,0.2,-0.007336816,2.86562705,0.985835995,14.02142115,0.012150761,0.144384766
450,356352,200,790,174,-203.6706141,0.444527179,0.0003,-0.610422129,1730,0.2,0.002775685,1.709569335,0.990333514,5.369954811,0.010608202,0.149365234
450,358400,200,794,175,-212.2703898,0.444010168,0.0003,-0.607411506,1740,0.2,-0.000459435,94.64680481,0.904936008,178.0330657,0.001985103,0.018017578
451,360448,200,799,176,-227.857324,0.442835808,0.0003,-0.605811006,1750,0.2,-0.000794785,89.1438446,0.932745956,229.8567129,0.00340738,0.006640625
451,362496,200,802,177,-236.3217184,0.442937076,0.0003,-0.604422184,1760,0.2,-0.00033169,74.52153778,0.763800606,255.689853,0.003361417,0.011376953
451,364544,200,807,178,-248.2628184,0.444925666,0.0003,-0.606452411,1770,0.2,-0.003149558,132.7934113,0.900181808,254.3272389,0.003947265,0.019482422
451,366592,200,812,179,-247.555573,0.447347343,0.0003,-0.611152034,1780,0.2,-0.00856556,27.72525597,0.922942877,193.3892916,0.00162374,0.033886719
451,368640,200,816,180,-240.6704918,0.448215127,0.0003,-0.615368533,1790,0.2,0.000967979,0.876160383,0.96604985,37.12339355,0.009375088,0.056640625
451,370688,200,820,181,-238.5406616,0.445468754,0.0003,-0.612944674,1800,0.2,-0.003405386,33.62420654,0.95591367,83.20770955,0.003089244,0.065527344
451,372736,200,825,182,-237.4790129,0.440705925,0.0003,-0.604873454,1810,0.2,0.000420434,11.64805794,0.988355841,24.1158865,0.00584654,0.057275391
451,374784,200,830,183,-236.7900596,0.434379369,0.0003,-0.590718061,1820,0.2,0.006639818,2.008615255,0.992556873,8.402195085,0.019008517,0.204980469
451,376832,200,834,184,-223.0341756,0.43255493,0.0003,-0.580725984,1830,0.2,0.006832775,2.355905056,0.995339666,4.990880885,0.018866489,0.204833984
451,378880,200,839,185,-211.5454282,0.434063077,0.0003,-0.583162979,1840,0.2,-0.001658934,14.04404545,0.96967759,25.84747603,0.002684852,0.043603516
451,380928,200,844,186,-195.2261303,0.443827063,0.0003,-0.593463853,1850,0.2,0.004273204,1.352345824,0.978288284,5.285750828,0.011273751,0.125439453
451,382976,200,848,187,-193.0773968,0.440752894,0.0003,-0.604145265,1860,0.2,-0.000806632,35.42922592,0.884337068,131.5660781,0.005457248,0.031591797
451,385024,200,852,188,-174.9622257,0.452985227,0.0003,-0.614127874,1870,0.2,0.004127173,1.131222844,0.972846471,5.525808544,0.013854634,0.211132813
451,387072,200,857,189,-177.9793239,0.450355887,0.0003,-0.622963789,1880,0.2,0.000807323,0.463466465,0.979783652,6.478075576,0.005733187,0.060693359
451,389120,200,861,190,-176.6597734,0.4504852,0.0003,-0.620799359,1890,0.2,-0.007439686,69.24101257,0.926354967,129.5990783,0.0074042,0.051806641
451,391168,200,865,191,-168.2991556,0.45500356,0.0003,-0.62422555,1900,0.2,-5.79E-05,1.603343487,0.95219912,10.31761624,0.013901368,0.091015625
451,393216,200,870,192,-163.7769844,0.459084719,0.0003,-0.636805708,1910,0.2,0.001063083,0.383621365,0.958200637,12.93492356,0.003118917,0.13046875
452,395264,200,874,193,-165.539733,0.460458785,0.0003,-0.640390446,1920,0.2,0.001411922,5.353285313,0.981974276,20.18270536,0.003154272,0.074755859
452,397312,200,878,194,-172.34468,0.458831906,0.0003,-0.641784167,1930,0.2,-0.00247514,8.906394958,0.984133601,11.63902639,0.003879759,0.065039063
452,399360,200,883,195,-179.2654521,0.453554273,0.0003,-0.633537025,1940,0.2,-0.001772383,2.242373466,0.988289658,6.335966766,0.03144953,0.111914063
452,401408,200,888,196,-170.7827931,0.456225276,0.0003,-0.630461087,1950,0.2,-0.005905344,6.562220097,0.950917382,39.62750774,0.006443101,0.073876953
451,403456,200,892,197,-178.8317358,0.447182566,0.0003,-0.622544481,1960,0.2,-0.001991763,0.903865755,0.972719885,22.53550174,0.026322458,0.102880859
452,405504,200,897,198,-175.5940651,0.449472785,0.0003,-0.616529112,1970,0.2,0.001054322,2.317628145,0.989582758,16.69232207,0.004857659,0.089306641
452,407552,200,900,199,-177.4153915,0.456505805,0.0003,-0.62769872,1980,0.2,0.002257554,0.483157873,0.997144098,2.6358323,0.020406904,0.152050781
453,409600,200,903,200,-186.5238524,0.458440036,0.0003,-0.636979466,1990,0.2,-0.001044835,33.00747681,0.941754803,82.25156641,0.003418003,0.047851563
453,411648,200,908,201,-181.5433329,0.457224369,0.0003,-0.637990281,2000,0.2,-0.000195451,3.223052979,0.9745555,29.31070161,0.002922784,0.030615234
453,413696,200,912,202,-189.3397934,0.460253209,0.0003,-0.637926786,2010,0.2,-0.0008873,7.609582424,0.978403069,17.59712671,0.006547548,0.109033203
453,415744,200,917,203,-186.5559952,0.460455626,0.0003,-0.644355983,2020,0.2,-0.002275025,0.539589286,0.992797049,6.411066571,0.00281508,0.088330078
453,417792,200,921,204,-188.5545683,0.460135728,0.0003,-0.644763385,2030,0.2,0.005361189,0.319300026,0.99145329,6.910153399,0.012284895,0.123583984
453,419840,200,926,205,-185.6887554,0.467518747,0.0003,-0.650607374,2040,0.2,-0.003988677,2.563859701,0.989195544,6.499613236,0.007432138,0.085107422
452,421888,200,931,206,-186.8128984,0.462507665,0.0003,-0.651041589,2050,0.2,0.004410908,0.201436684,0.994413494,2.353092283,0.023319691,0.108447266
452,423936,200,936,207,-184.2087125,0.465182602,0.0003,-0.650352124,2060,0.2,0.001573392,4.480735779,0.991358954,7.597028726,0.008559844,0.129736328
452,425984,200,940,208,-183.4510215,0.458410084,0.0003,-0.646770551,2070,0.2,-0.002421202,5.241791725,0.986714505,14.42764763,0.00409619,0.048095703
453,428032,200,944,209,-181.1180589,0.46794185,0.0003,-0.647932769,2080,0.2,0.00476244,0.171400443,0.987912713,2.513164329,0.02432676,0.173925781
453,430080,200,949,210,-185.4401509,0.467674613,0.0003,-0.659457577,2090,0.2,-0.002949231,4.031099796,0.992187393,12.13397921,0.004711784,0.033642578
453,432128,200,953,211,-193.4193443,0.467301428,0.0003,-0.658595654,2100,0.2,-0.002963445,40.75350571,0.869532987,134.1077413,0.000891833,0.027246094
453,434176,200,958,212,-202.1051799,0.472646624,0.0003,-0.664329959,2110,0.2,-0.004693773,0.895486236,0.977070291,7.414210265,0.007968728,0.093310547
453,436224,200,962,213,-213.347821,0.471753806,0.0003,-0.668836561,2120,0.2,-0.003310751,58.36743927,0.899861768,145.5249825,0.004120288,0.029541016
453,438272,200,966,214,-209.5301872,0.467869669,0.0003,-0.663605106,2130,0.2,-0.003295417,25.97174072,0.974164193,56.35273551,0.006566104,0.068164063
453,440320,200,971,215,-209.2285398,0.460474998,0.0003,-0.652565561,2140,0.2,-0.002481126,2.041220665,0.981711349,12.54879325,0.006762599,0.096679688
453,442368,200,975,216,-212.7391806,0.465063184,0.0003,-0.647258166,2150,0.2,0.006417451,0.41356349,0.99223814,3.018997825,0.010370966,0.157666016
453,444416,200,980,217,-208.7957121,0.465191662,0.0003,-0.648761247,2160,0.2,-0.000444486,0.395639449,0.993273161,3.930661908,0.010050155,0.061376953
453,446464,200,985,218,-219.66316,0.46584779,0.0003,-0.654482509,2170,0.2,-0.003866815,22.15419388,0.959482871,69.53981535,0.007083453,0.081298828
453,448512,200,989,219,-223.8948452,0.466238409,0.0003,-0.65532349,2180,0.2,-0.001185787,97.08805084,0.908392012,195.9434586,0.00209745,0.007421875
453,450560,200,994,220,-219.1539492,0.46610269,0.0003,-0.655476748,2190,0.2,-0.003878251,106.4434738,0.941247974,263.5599304,0.002832327,0.017285156
452,452608,200,999,221,-211.390532,0.470603973,0.0003,-0.66148056,2200,0.2,0.00218343,2.947108507,0.990235021,9.142369507,0.021556078,0.168212891
452,454656,200,1003,222,-200.0596856,0.469877064,0.0003,-0.664471583,2210,0.2,0.001372754,1.195310235,0.99274172,4.394056634,0.007811271,0.092724609
452,456704,200,1008,223,-193.7727572,0.467867732,0.0003,-0.661523216,2220,0.2,-0.002879379,2.540579557,0.973742733,13.38887308,0.005244453,0.053564453
453,458752,200,1012,224,-195.3272156,0.46602869,0.0003,-0.657786282,2230,0.2,0.001488969,3.73599577,0.992855713,5.8731679,0.015572885,0.082714844
453,460800,200,1016,225,-202.2650524,0.463022023,0.0003,-0.653161574,2240,0.2,-0.00312644,7.247319698,0.981150299,22.79678513,0.007517346,0.055810547
453,462848,200,1021,226,-199.7970904,0.465059996,0.0003,-0.652485976,2250,0.2,0.000345405,1.121056199,0.990171001,3.988232675,0.006380524,0.134228516
453,464896,200,1025,227,-198.3388626,0.456679136,0.0003,-0.646189785,2260,0.2,-0.000844777,0.550471067,0.993104235,3.306194708,0.006542141,0.095361328
453,466944,200,1029,228,-187.5709265,0.453482658,0.0003,-0.631937051,2270,0.2,-6.55E-05,0.42723918,0.987021062,5.74055518,0.004827489,0.080566406
453,468992,200,1034,229,-170.1969058,0.453375399,0.0003,-0.627402157,2280,0.2,0.002756082,4.423544407,0.985345758,7.806363467,0.01397079,0.100927734
453,471040,200,1039,230,-167.9738466,0.435709655,0.0003,-0.605198606,2290,0.2,0.000245795,0.069690406,0.998193675,0.354064719,0.01242685,0.202294922
453,473088,200,1043,231,-178.1838696,0.432793051,0.0003,-0.585566242,2300,0.2,-0.001895767,1.225648642,0.994793124,2.957289397,0.006461937,0.060986328
453,475136,200,1048,232,-182.5838696,0.433196127,0.0003,-0.581613752,2310,0.2,-0.003615561,3.140053034,0.992450859,10.3380972,0.002250696,0.033056641
452,477184,200,1053,233,-189.4899467,0.428555816,0.0003,-0.574155794,2320,0.2,-0.002725762,0.475479215,0.998577246,1.546874068,0.010143245,0.108496094
453,479232,200,1057,234,-183.5732091,0.429606289,0.0003,-0.572159418,2330,0.2,-4.65E-05,3.025920391,0.970220486,36.25293753,0.001461252,0.015136719
453,481280,200,1062,235,-186.5015485,0.430791646,0.0003,-0.575266568,2340,0.2,-0.002819284,16.83984756,0.976651818,41.62315895,0.003436175,0.037109375
452,483328,200,1067,236,-193.6586817,0.430715233,0.0003,-0.576790351,2350,0.2,-0.003261397,3.782528639,0.991298561,9.563689973,0.006076541,0.125195313
452,485376,200,1072,237,-190.3691777,0.425537884,0.0003,-0.568240534,2360,0.2,0.003702115,0.080714233,0.992495705,2.88705354,0.01749328,0.166455078
452,487424,200,1076,238,-195.0856928,0.424268514,0.0003,-0.562248256,2370,0.2,-0.000225717,0.683333337,0.990659329,7.387719704,0.008145135,0.136474609
452,489472,200,1080,239,-198.4889202,0.422297955,0.0003,-0.557779312,2380,0.2,-0.003166805,0.674872041,0.9925105,6.474542791,0.00488989,0.067138672
452,491520,200,1085,240,-198.4405998,0.419874012,0.0003,-0.558553437,2390,0.2,-0.003016395,0.973279476,0.992054936,2.176443386,0.024315845,0.178271484
452,493568,200,1090,241,-191.9991214,0.418837726,0.0003,-0.54971434,2400,0.2,-0.000762207,90.88867188,0.887743466,120.9206987,0.001615045,0.019628906
452,495616,200,1094,242,-187.970752,0.418275446,0.0003,-0.548684744,2410,0.2,-0.003032361,10.06370163,0.981302777,25.10289459,0.006537798,0.048144531
452,497664,200,1099,243,-190.5734265,0.418119013,0.0003,-0.545907152,2420,0.2,-0.000821171,0.321622521,0.996107828,2.063965309,0.013086221,0.176269531
452,499712,200,1104,244,-183.43361,0.41782856,0.0003,-0.546705011,2430,0.2,-0.000712632,17.63256264,0.863984376,128.6452504,0.00248135,0.010302734
452,501760,200,1108,245,-203.1771036,0.4160676,0.0003,-0.546490272,2440,0.2,0.002660713,1.888735175,0.929667428,11.53806071,0.012201712,0.14453125
452,503808,200,1113,246,-203.320377,0.416364282,0.0003,-0.541844594,2450,0.2,-0.00268646,72.58511353,0.897143953,282.947932,0.004732687,0.021289063
452,505856,200,1117,247,-211.717623,0.415257126,0.0003,-0.541936492,2460,0.2,-0.003730684,23.10331345,0.951877695,115.3837116,0.005173389,0.057568359
452,507904,200,1121,248,-212.8093783,0.421436071,0.0003,-0.545398008,2470,0.2,0.000416341,1.071549892,0.964009032,12.94437713,0.007423924,0.084472656
453,509952,200,1124,249,-213.7597901,0.420139283,0.0003,-0.554005941,2480,0.2,-0.001209583,1.070675611,0.986456953,9.131045887,0.0093899,0.062841797
453,512000,200,1128,250,-204.9278153,0.422426939,0.0003,-0.553730588,2490,0.2,-0.001010179,20.32948303,0.972471833,28.14852263,0.001586618,0.027539063
454,514048,200,1132,251,-202.6568051,0.422441155,0.0003,-0.558069699,2500,0.2,0.003585584,0.401087075,0.991169313,2.800965269,0.008730391,0.150634766
454,516096,200,1136,252,-189.3565683,0.422600508,0.0003,-0.555901971,2510,0.2,0.001098763,0.595648825,0.998003132,1.730328831,0.006402243,0.121484375
454,518144,200,1140,253,-189.3658479,0.423402637,0.0003,-0.560075407,2520,0.2,0.001062161,0.147991836,0.994391221,1.255447451,0.01246623,0.180761719
454,520192,200,1145,254,-190.7253922,0.421884894,0.0003,-0.558513103,2530,0.2,0.003611823,0.148445457,0.988733016,1.775662265,0.007467466,0.087402344
454,522240,200,1150,255,-191.0892052,0.418755859,0.0003,-0.551769217,2540,0.2,-0.006918414,0.437955618,0.988520488,3.688845277,0.007761386,0.099414063
454,524288,200,1154,256,-209.3280735,0.418923378,0.0003,-0.548437052,2550,0.2,-0.002526479,31.93287849,0.811738387,230.544233,0.002853555,0.027490234
454,526336,200,1159,257,-204.3490851,0.4183819,0.0003,-0.548501085,2560,0.2,-0.001377899,150.6439362,0.91766911,437.9555171,0.002294106,0.005957031
454,528384,200,1163,258,-201.652585,0.415173888,0.0003,-0.546312468,2570,0.2,-0.001948749,2.262825489,0.891364627,29.66702511,0.006135402,0.118603516
453,530432,200,1168,259,-207.9900056,0.415423512,0.0003,-0.539862556,2580,0.2,-0.004354592,102.2981033,0.897976153,215.799128,0.001892323,0.013623047
453,532480,200,1173,260,-201.9621866,0.410606563,0.0003,-0.536706615,2590,0.2,-0.000256398,5.198271751,0.966265891,24.32050225,0.003329461,0.028857422
453,534528,200,1177,261,-211.5240382,0.39685896,0.0003,-0.512574575,2600,0.2,0.00575037,2.114698172,0.969942873,7.266446615,0.005036376,0.076660156
453,536576,200,1182,262,-213.8651868,0.392709017,0.0003,-0.489376521,2610,0.2,-0.001741382,1.651588678,0.993640507,4.579299716,0.020950954,0.117480469
453,538624,200,1187,263,-216.3501868,0.400541872,0.0003,-0.493237782,2620,0.2,0.009307089,0.288451433,0.964977089,12.50695091,0.025075888,0.216601563
453,540672,200,1191,264,-200.219791,0.398315996,0.0003,-0.502541391,2630,0.2,7.55E-05,2.740453243,0.978995711,15.84683028,0.003281198,0.040576172
453,542720,200,1196,265,-193.8552406,0.395632267,0.0003,-0.496632657,2640,0.2,0.00506373,0.084351242,0.982735902,1.76736051,0.014364556,0.165185547
453,544768,200,1201,266,-175.971419,0.383399934,0.0003,-0.477836546,2650,0.2,0.002341667,0.913542628,0.994892024,3.173556196,0.008489607,0.070996094
453,546816,200,1205,267,-168.710063,0.382458478,0.0003,-0.458672428,2660,0.2,-0.004549176,16.17583466,0.989665401,20.20888105,0.002438834,0.056787109
453,548864,200,1209,268,-172.6114791,0.376415193,0.0003,-0.4497841,2670,0.2,0.004439711,0.356824875,0.983001176,2.410915256,0.012750821,0.106884766
453,550912,200,1214,269,-170.3564632,0.377776474,0.0003,-0.443807902,2680,0.2,-0.001441095,0.783961654,0.993434118,3.438807173,0.003290181,0.05546875
453,552960,200,1219,270,-177.5720977,0.376059085,0.0003,-0.443765453,2690,0.2,-0.002898276,3.20147109,0.990013586,11.29381726,0.003059328,0.051464844
453,555008,200,1223,271,-174.6652729,0.377042383,0.0003,-0.440021611,2700,0.2,0.003959601,1.78963232,0.985898121,7.089539159,0.011694232,0.088476563
453,557056,200,1228,272,-180.9456241,0.366999686,0.0003,-0.431356199,2710,0.2,0.003226916,0.097422346,0.994229295,1.595432307,0.020134665,0.163671875
453,559104,200,1232,273,-181.7801739,0.367302597,0.0003,-0.41619577,2720,0.2,-0.00457774,2.506498337,0.984488211,11.24790903,0.005839858,0.104736328
453,561152,200,1237,274,-184.2367668,0.364821821,0.0003,-0.412811496,2730,0.2,-0.002384762,0.981449723,0.996986874,2.498091276,0.008762645,0.093652344
453,563200,200,1241,275,-181.2201321,0.36672613,0.0003,-0.411420861,2740,0.2,0.005451154,0.665662169,0.971487625,4.500660405,0.011074971,0.163330078
453,565248,200,1246,276,-174.9300739,0.368586659,0.0003,-0.418538599,2750,0.2,-0.001877634,8.12084198,0.949413709,53.40924574,0.004530257,0.031201172
453,567296,200,1250,277,-182.1664344,0.36754629,0.0003,-0.417502778,2760,0.2,0.00492937,0.10649246,0.994029268,2.290458804,0.01673464,0.144433594
453,569344,200,1255,278,-184.3147283,0.367299348,0.0003,-0.417276973,2770,0.2,0.002399298,61.79729462,0.884664781,123.8184302,0.002035006,0.086181641
453,571392,200,1259,279,-181.5083418,0.36747238,0.0003,-0.417493311,2780,0.2,-0.006861387,37.87084961,0.931492597,137.1810219,0.005650787,0.036230469
453,573440,200,1264,280,-182.0272902,0.36930722,0.0003,-0.419101863,2790,0.2,-0.001500993,2.504217386,0.959652379,7.595315388,0.011968,0.086572266
453,575488,200,1268,281,-176.939366,0.37329331,0.0003,-0.42697323,2800,0.2,-0.002379754,1.959240794,0.993568082,4.468722562,0.008012841,0.098486328
453,577536,200,1273,282,-171.7664652,0.373787552,0.0003,-0.435836365,2810,0.2,0.001946228,0.543588221,0.989530723,3.006361383,0.011784496,0.194775391
453,579584,200,1277,283,-173.0912799,0.370013475,0.0003,-0.427655325,2820,0.2,0.00158041,0.119293317,0.988068807,4.080188819,0.010105392,0.064208984
453,581632,200,1281,284,-172.972938,0.370344877,0.0003,-0.426597262,2830,0.2,-0.003880774,1.292617679,0.969263596,9.809127739,0.02107495,0.109277344
453,583680,200,1286,285,-177.8676929,0.366351962,0.0003,-0.421248181,2840,0.2,-5.25E-05,1.3233217,0.98616898,7.659457068,0.010952019,0.096875
453,585728,200,1290,286,-176.6574846,0.370303303,0.0003,-0.425277318,2850,0.2,-0.003207589,0.348447353,0.998483659,1.209895375,0.054060884,0.206982422
453,587776,200,1295,287,-166.1175006,0.374077201,0.0003,-0.430918767,2860,0.2,-0.004764256,1.101046205,0.987578796,5.615866359,0.010111474,0.099072266
453,589824,200,1300,288,-162.0749367,0.370837122,0.0003,-0.432117455,2870,0.2,0.002006065,0.893966973,0.995509136,2.652024529,0.01918232,0.118847656
453,591872,200,1304,289,-158.6301148,0.37045911,0.0003,-0.42886944,2880,0.2,0.005312441,0.128452703,0.99649501,0.707623609,0.030881552,0.178662109
453,593920,200,1309,290,-156.3802061,0.362750322,0.0003,-0.416759993,2890,0.2,0.000768693,0.366057396,0.993090541,2.408204478,0.008541095,0.0984375
453,595968,200,1314,291,-164.919002,0.355610162,0.0003,-0.394800366,2900,0.2,0.002667726,0.016206007,0.988125984,2.297828028,0.009841377,0.131005859
453,598016,200,1318,292,-160.842328,0.356256843,0.0003,-0.38659564,2910,0.2,0.00148932,0.16325137,0.998437686,1.360009472,0.013949246,0.103955078
453,600064,200,1323,293,-164.0744495,0.353261381,0.0003,-0.384230124,2920,0.2,0.000370867,0.046839505,0.993433496,2.587615641,0.004849878,0.133398438
453,602112,200,1328,294,-160.6304802,0.343567997,0.0003,-0.36565706,2930,0.2,-0.002418315,0.710918367,0.996256746,2.434763035,0.00809695,0.067382813
453,604160,200,1332,295,-160.3878304,0.341725856,0.0003,-0.347874771,2940,0.2,0.001653668,12.18283939,0.976016017,14.9453274,0.011782679,0.113232422
453,606208,200,1337,296,-162.2811327,0.33559525,0.0003,-0.33396876,2950,0.2,0.001335193,0.140464634,0.997168189,1.101654843,0.012019031,0.132177734
453,608256,200,1341,297,-170.8875397,0.343019694,0.0003,-0.336194739,2960,0.2,0.001230138,0.24119243,0.994486574,2.260346173,0.012171964,0.103564453
453,610304,200,1346,298,-175.2990321,0.34304446,0.0003,-0.348932377,2970,0.2,-0.010478498,11.42111588,0.985337763,17.91513301,0.010523935,0.091845703
453,612352,200,1350,299,-175.3551004,0.342016429,0.0003,-0.349771339,2980,0.2,0.000805218,0.408474386,0.985785086,3.008653713,0.020006012,0.126464844
453,614400,200,1355,300,-179.3213223,0.345428228,0.0003,-0.351517665,2990,0.2,0.003250217,0.283845246,0.990222026,2.47407497,0.009215361,0.138867188
453,616448,200,1359,301,-172.6313466,0.344917089,0.0003,-0.352585909,3000,0.2,0.002392925,0.08401601,0.999002947,0.515087411,0.021653013,0.121582031
453,618496,200,1364,302,-179.3775564,0.346440375,0.0003,-0.355784092,3010,0.2,-0.000188211,0.176226661,0.996429794,2.141204651,0.004790133,0.128710938
